mhjd     flux     flux_err     flag
====     ====     ========     ====
56621.971880 0.006455 0.010282 0.000000
57014.746880 0.283896 0.029889 0.000000
57016.802880 0.344113 0.020214 0.000000
57017.863880 0.338099 0.017967 0.000000
57020.582880 0.374139 0.023631 0.000000
57023.473450 0.419235 0.014561 0.000000
57026.720880 0.236982 0.017632 0.000000
57030.834880 0.373106 0.016281 0.000000
57035.745880 0.367563 0.020093 0.000000
57039.012290 0.376578 0.011256 0.000000
57040.626880 0.346619 0.021247 0.000000
57041.862492 0.384175 0.015354 0.000000
57044.268965 0.381199 0.016890 0.000000
57044.771880 0.384587 0.067113 0.000000
57047.618880 0.386061 0.015597 0.000000
57050.027002 0.375198 0.010812 0.000000
57051.664880 0.273462 0.016782 0.000000
57057.796880 0.478141 0.023707 0.000000
57060.450880 0.454889 0.024786 0.000000
57068.540880 0.434417 0.022918 0.000000
57073.048880 0.484201 0.023920 0.000000
57086.233880 0.539832 0.031863 0.000000
57100.242880 0.522959 0.021429 0.000000
57114.254880 0.571452 0.023282 0.000000
57128.143880 0.607036 0.024133 0.000000
57142.060880 0.619626 0.019500 0.000000
57155.942880 0.589737 0.035113 0.000000
57172.911880 0.580367 0.027489 0.000000
57192.130880 0.533985 0.020655 0.000000
57212.021880 0.522640 0.020154 0.000000
57231.928880 0.385818 0.032516 0.000000
57240.055880 0.516489 0.025469 0.000000
57247.831880 0.517825 0.035098 0.000000
57349.675880 0.140908 0.020518 0.000000
57364.788880 0.166999 0.017177 0.000000
57390.895880 0.169384 0.020275 0.000000
57425.986880 0.160438 0.014200 0.000000
57450.065880 0.168898 0.019926 0.000000
57456.582880 0.141302 0.014124 0.000000
57468.441880 0.130216 0.020533 0.000000
57482.929880 0.093888 0.012712 0.000000
57496.378880 0.183052 0.020579 0.000000
57517.134880 0.109075 0.025758 0.000000
57531.410880 0.116851 0.022523 0.000000
57545.132880 0.086461 0.018999 0.000000
57548.380880 0.129547 0.015795 0.000000
57551.033880 0.122683 0.015582 0.000000
57564.965880 0.106144 0.026547 0.000000
57568.939880 0.143186 0.021672 0.000000
57570.926880 0.125933 0.016812 0.000000
57572.880880 0.145130 0.018893 0.000000
57573.937880 0.121574 0.014139 0.000000
57575.542880 0.138478 0.031225 0.000000
57577.620880 0.143474 0.021748 0.000000
57579.781880 0.129532 0.019926 0.000000
57581.362880 0.111368 0.011147 0.000000
57590.054880 0.112280 0.022477 0.000000
57593.100880 0.072884 0.028993 0.000000
57597.076880 0.111657 0.021870 0.000000
57601.573880 0.127983 0.021217 0.000000
57606.964880 0.142274 0.012909 0.000000
57609.883880 0.082573 0.031119 0.000000
57613.038880 0.095680 0.017253 0.000000
57715.049880 0.113677 0.025454 0.000000
57750.908880 0.091382 0.022173 0.000000
