mhjd     flux     flux_err     flag
====     ====     ========     ====
56744.445073 -0.032166 0.014484 0.000000
56746.326911 -0.008227 0.021883 0.000000
56996.854911 0.135990 0.018971 0.000000
57001.568911 0.070455 0.029895 0.000000
57004.751911 0.107663 0.019118 0.000000
57014.999911 0.105057 0.009943 0.000000
57035.561911 0.183615 0.008927 0.000000
57039.675911 0.189032 0.006918 0.000000
57047.887819 0.201781 0.004652 0.000000
57050.491911 0.211174 0.005665 0.000000
57053.276911 0.219627 0.008171 0.000000
57056.459911 0.226082 0.005575 0.000000
57058.721213 0.220665 0.004700 0.000000
57060.505911 0.241588 0.005169 0.000000
57164.789911 0.364882 0.018711 0.000000
57181.758911 0.354578 0.017402 0.000000
57200.972911 0.312506 0.019885 0.000000
57240.751911 0.145176 0.015788 0.000000
57248.971911 0.270536 0.008780 0.000000
57463.281911 0.047760 0.006737 0.000000
57465.440911 0.056044 0.006546 0.000000
57557.165911 0.010439 0.017820 0.000000
