mhjd     flux     flux_err     flag
====     ====     ========     ====
56735.372085 -0.012945 0.007154 0.000000
56737.468880 0.011127 0.011240 0.000000
56987.996880 0.069214 0.019230 0.000000
56992.710880 0.156428 0.032085 0.000000
56995.893880 0.092767 0.030335 0.000000
57006.141880 0.126104 0.017617 0.000000
57026.703880 0.159949 0.006816 0.000000
57030.817880 0.171505 0.007132 0.000000
57038.918179 0.188954 0.004868 0.000000
57041.633880 0.200238 0.006546 0.000000
57044.418880 0.184100 0.008600 0.000000
57047.601880 0.216726 0.006230 0.000000
57049.862446 0.213822 0.004656 0.000000
57051.647880 0.207969 0.005959 0.000000
57155.931880 0.289868 0.015089 0.000000
57172.900880 0.252027 0.016556 0.000000
57192.114880 0.206885 0.019637 0.000000
57231.893880 0.193828 0.009040 0.000000
57240.113880 0.174417 0.013520 0.000000
57454.423880 0.015213 0.005440 0.000000
57456.582880 0.028372 0.007132 0.000000
57548.307880 0.014931 0.014761 0.000000
