mhjd     flux     flux_err     flag
====     ====     ========     ====
56611.463855 0.041689 0.011451 0.000000
57004.238855 0.105005 0.023920 0.000000
57006.294855 0.063452 0.022720 0.000000
57007.355855 0.104914 0.022781 0.000000
57010.074855 0.133025 0.031529 0.000000
57013.084065 0.113835 0.018588 0.000000
57016.212855 0.120602 0.017997 0.000000
57020.326855 0.102195 0.016888 0.000000
57025.237855 0.133876 0.020123 0.000000
57028.546120 0.132986 0.010126 0.000000
57030.118855 0.034733 0.025712 0.000000
57031.390001 0.121994 0.014857 0.000000
57033.731368 0.121085 0.014107 0.000000
57034.263855 0.081632 0.050148 0.000000
57037.110855 0.138417 0.015840 0.000000
57039.541164 0.148299 0.010614 0.000000
57041.156855 0.153817 0.018331 0.000000
57047.288855 0.162792 0.022538 0.000000
57049.942855 0.199409 0.023586 0.000000
57058.032855 0.178223 0.021642 0.000000
57062.540855 0.191891 0.022097 0.000000
57075.725855 0.233474 0.029403 0.000000
57089.734855 0.222296 0.019485 0.000000
57103.746855 0.229541 0.016296 0.000000
57117.635855 0.237544 0.020883 0.000000
57131.552855 0.235357 0.015020 0.000000
57145.434855 0.244303 0.033123 0.000000
57162.403855 0.251729 0.024026 0.000000
57181.622855 0.281344 0.019257 0.000000
57201.513855 0.174973 0.017815 0.000000
57221.420855 0.235615 0.016296 0.000000
57229.547855 0.207883 0.017389 0.000000
57237.323855 0.227445 0.028734 0.000000
57339.167855 0.121468 0.025651 0.000000
57354.280855 0.100039 0.018285 0.000000
57380.387855 0.081070 0.019470 0.000000
57415.478855 0.136048 0.014565 0.000000
57439.557855 0.119782 0.020518 0.000000
57446.074855 0.107359 0.014549 0.000000
57457.933855 0.016949 0.020305 0.000000
57472.421855 0.066004 0.012985 0.000000
57485.870855 0.066460 0.026244 0.000000
57506.626855 0.042585 0.022508 0.000000
57520.902855 0.069315 0.020427 0.000000
57534.624855 0.070332 0.018194 0.000000
57537.872855 0.060931 0.015202 0.000000
57540.525855 0.082573 0.017648 0.000000
57554.457855 0.073704 0.022720 0.000000
57558.431855 0.096880 0.012499 0.000000
57560.418855 0.154622 0.020579 0.000000
57562.372855 0.046048 0.021034 0.000000
57563.429855 0.038758 0.023586 0.000000
57565.034855 0.046488 0.022735 0.000000
57567.112855 0.058289 0.021004 0.000000
57569.273855 0.073233 0.024968 0.000000
57570.854855 0.071608 0.013912 0.000000
57579.546855 0.063908 0.014428 0.000000
57582.592855 0.086947 0.018483 0.000000
57586.568855 0.114011 0.019455 0.000000
57591.065855 0.027762 0.020685 0.000000
57596.456855 0.045896 0.038788 0.000000
57599.375855 0.063331 0.026881 0.000000
57602.530855 0.082923 0.016706 0.000000
57704.541855 0.055160 0.024725 0.000000
57740.400855 0.072853 0.020229 0.000000
