mhjd     flux     flux_err     flag
====     ====     ========     ====
57004.890880 0.131427 0.009096 0.000000
57006.355221 0.204312 0.007018 0.000000
57007.145880 0.225254 0.008161 0.000000
57014.731880 0.257067 0.017959 0.000000
57016.787880 0.198374 0.013294 0.000000
57017.848880 0.213807 0.016252 0.000000
57020.567880 0.331204 0.021127 0.000000
57023.642685 0.284505 0.013388 0.000000
57029.697880 0.233847 0.008535 0.000000
57044.344765 0.301291 0.014592 0.000000
57045.634880 0.400513 0.036654 0.000000
57049.673489 0.370518 0.020710 0.000000
57053.379880 0.266642 0.008710 0.000000
57057.780880 0.360130 0.014018 0.000000
57060.434880 0.396409 0.016205 0.000000
57068.524880 0.351033 0.013960 0.000000
57073.033880 0.381947 0.015527 0.000000
57086.194880 0.416800 0.014755 0.000000
57100.226880 0.422061 0.018555 0.000000
57114.222880 0.251303 0.011622 0.000000
57128.105880 0.470266 0.024611 0.000000
57141.976880 0.458387 0.018987 0.000000
57155.921880 0.482730 0.018602 0.000000
57172.890880 0.425019 0.020086 0.000000
57212.005880 0.252764 0.015246 0.000000
57240.039880 0.386319 0.019771 0.000000
57247.794880 0.325534 0.014042 0.000000
57349.659880 0.085993 0.020449 0.000000
57364.772880 0.083713 0.015375 0.000000
57390.879880 0.063510 0.016848 0.000000
57425.947880 0.069239 0.014697 0.000000
57450.049880 0.061277 0.009786 0.000000
57454.423880 0.056261 0.014077 0.000000
57468.410880 0.045247 0.016018 0.000000
57482.861880 0.075061 0.015445 0.000000
57496.363880 0.085712 0.019677 0.000000
57517.096880 0.053104 0.013761 0.000000
57531.362880 0.060797 0.016474 0.000000
57545.102880 0.027265 0.011984 0.000000
57548.400365 0.061411 0.007008 0.000000
57551.018880 0.055127 0.009704 0.000000
57555.853880 0.067812 0.012873 0.000000
57558.105880 0.062890 0.011844 0.000000
57560.325937 0.038177 0.010953 0.000000
57562.145880 0.019338 0.013235 0.000000
57564.928880 0.036244 0.014463 0.000000
57568.902880 0.058342 0.029253 0.000000
57570.889880 0.026318 0.016895 0.000000
57572.840880 0.060575 0.016357 0.000000
57573.874880 0.041517 0.027078 0.000000
57575.501880 0.052484 0.017678 0.000000
57577.566880 0.057804 0.027218 0.000000
57579.742880 0.051736 0.019934 0.000000
57581.333880 0.048977 0.011481 0.000000
57590.038880 0.029861 0.024564 0.000000
57593.085880 0.033392 0.013551 0.000000
57597.060880 0.057909 0.014100 0.000000
57601.542880 0.030013 0.019467 0.000000
57604.014880 0.017128 0.013831 0.000000
57606.929880 0.057699 0.012615 0.000000
57609.847880 0.023465 0.016252 0.000000
57613.023880 0.042698 0.015188 0.000000
57615.870880 0.052391 0.017187 0.000000
57715.033880 0.033053 0.011107 0.000000
57744.647880 0.034397 0.010534 0.000000
57750.872880 0.020531 0.017713 0.000000
57780.736880 0.035707 0.014147 0.000000
