mhjd     flux     flux_err     flag
====     ====     ========     ====
57172.976042 -0.003548 0.005185 0.000000
57174.964042 -0.002542 0.005551 0.000000
57179.066042 -0.003091 0.005579 0.000000
57184.831042 -0.000192 0.006411 0.000000
57547.746042 -0.007014 0.008770 0.000000
57554.870042 0.016727 0.011624 0.000000
