mhjd     flux     flux_err     flag
====     ====     ========     ====
56687.936678 0.024880 0.009804 0.000000
56689.751843 0.002607 0.020269 0.000000
56940.279843 0.040289 0.023609 0.000000
56944.993843 0.114333 0.036147 0.000000
56948.176843 0.147355 0.040176 0.000000
56958.424843 0.096762 0.014570 0.000000
56978.986843 0.159012 0.007087 0.000000
56983.100843 0.166427 0.007268 0.000000
56991.635575 0.186249 0.003684 0.000000
56993.916843 0.175467 0.005801 0.000000
56996.701843 0.174056 0.008521 0.000000
56999.884843 0.199855 0.007144 0.000000
57002.048245 0.201405 0.003746 0.000000
57003.930843 0.206953 0.007832 0.000000
57108.214843 0.257207 0.014750 0.000000
57125.183843 0.267556 0.016906 0.000000
57144.397843 0.176268 0.009649 0.000000
57184.176843 0.194280 0.026013 0.000000
57192.396843 0.189912 0.005248 0.000000
57406.706843 0.033292 0.007595 0.000000
57408.865843 0.028033 0.006354 0.000000
57500.590843 0.037050 0.012222 0.000000
