col0 col1
7773.731903580151 0.5805017284538223
7823.448918080521 0.5743774913851682
7873.4838984641365 0.5683035371697418
7923.8388782863885 0.5622800059865264
7974.51590410831 0.556307019863077
8025.517035579719 0.5503846832262018
8076.844345522982 0.5445130834395107
8128.499920017225 0.5386922913281422
8180.485858483104 0.5329223616909269
8232.80427376817 0.5272033338002577
8285.457292232717 0.5215352318899485
8338.447053836204 0.5159180656313248
8391.77571222424 0.5103518305978126
8445.445434816083 0.504836508718273
8499.458402892775 0.4993720687193176
8553.816811685772 0.4939584665568607
8608.522870466142 0.4885956458371349
8663.578802634402 0.4832835382273932
8718.986845810845 0.47802206385653623
8774.749251926516 0.4728111317058728
8830.868287314684 0.4676506399902461
8887.346232803013 0.4625404765297106
8944.185383806234 0.4574805191119944
