mhjd     flux     flux_err     flag
====     ====     ========     ====
56957.177450 0.258117 0.013265 0.000000
56958.563801 0.263639 0.010053 0.000000
56959.401226 0.239467 0.010073 0.000000
56967.015257 0.241433 0.030024 0.000000
56969.069983 0.290598 0.022735 0.000000
56970.132424 0.318072 0.023665 0.000000
56972.849709 0.340401 0.028487 0.000000
56975.905478 0.312674 0.017701 0.000000
56981.986767 0.332161 0.014615 0.000000
56996.505547 0.336271 0.028870 0.000000
56997.916490 0.405424 0.037147 0.000000
57003.021686 0.332151 0.037712 0.000000
57005.622660 0.313520 0.028129 0.000000
57010.062993 0.315431 0.020939 0.000000
57012.714441 0.449502 0.026249 0.000000
57020.804224 0.462079 0.025519 0.000000
57025.315496 0.506047 0.021830 0.000000
57038.451489 0.586514 0.022868 0.000000
57052.509533 0.556673 0.024467 0.000000
57066.504488 0.600386 0.024959 0.000000
57080.416365 0.505115 0.033178 0.000000
57094.274665 0.433861 0.041881 0.000000
57108.205221 0.547653 0.027510 0.000000
57125.172386 0.539436 0.030404 0.000000
57164.290447 0.439240 0.022876 0.000000
57192.325360 0.508867 0.026830 0.000000
57200.078164 0.413801 0.019989 0.000000
57301.942782 0.132660 0.026670 0.000000
57317.054781 0.126910 0.022593 0.000000
57343.163334 0.067261 0.019863 0.000000
57378.230809 0.057891 0.021425 0.000000
57402.333346 0.080116 0.022699 0.000000
57406.682700 0.038603 0.016744 0.000000
57420.692312 0.025546 0.020636 0.000000
57435.145594 0.069086 0.019385 0.000000
57448.646996 0.067250 0.022688 0.000000
57469.379932 0.038402 0.021571 0.000000
57483.646612 0.058652 0.020825 0.000000
57497.397925 0.015965 0.020371 0.000000
57500.694583 0.056300 0.012446 0.000000
57503.301826 0.035620 0.019302 0.000000
57508.135351 0.069223 0.024565 0.000000
57510.388438 0.099554 0.025500 0.000000
57512.451665 0.080019 0.018669 0.000000
57513.174907 0.056529 0.046179 0.000000
57514.429017 0.026044 0.026400 0.000000
57517.211792 0.058916 0.018892 0.000000
57521.185075 0.102888 0.026025 0.000000
57523.172856 0.107258 0.023631 0.000000
57525.106589 0.059741 0.024068 0.000000
57526.158353 0.082084 0.020111 0.000000
57527.780381 0.088911 0.021442 0.000000
57529.831971 0.064873 0.023597 0.000000
57532.020993 0.061653 0.019300 0.000000
57533.606990 0.086258 0.023036 0.000000
57542.323393 0.081304 0.022607 0.000000
57545.369652 0.073643 0.028309 0.000000
57549.343919 0.108526 0.021973 0.000000
57553.832174 0.118099 0.026212 0.000000
57556.297954 0.072650 0.022932 0.000000
57559.215196 0.064714 0.015239 0.000000
57562.132154 0.084454 0.017372 0.000000
57565.304987 0.087797 0.018862 0.000000
57568.153722 0.116595 0.022397 0.000000
57667.317036 -0.000131 0.024610 0.000000
57696.933486 0.033338 0.015875 0.000000
57703.155467 0.020658 0.023759 0.000000
57733.019572 -0.004491 0.020778 0.000000
