-20 2800 5.144285
-20 2817.738 5.007049
-20 2835.588 4.869045
-20 2853.551 4.730373
-20 2871.628 4.591138
-20 2889.819 4.451447
-20 2908.126 4.311412
-20 2926.548 4.17115
-20 2945.087 4.030782
-20 2963.744 3.890432
-20 2982.519 3.750231
-20 3001.413 3.610313
-20 3020.427 3.470818
-20 3039.561 3.331889
-20 3058.816 3.193678
-20 3078.193 3.056338
-20 3097.693 2.92003
-20 3117.316 2.784919
-20 3137.064 2.651176
-20 3156.937 2.518979
-20 3176.936 2.388511
-20 3197.061 2.259962
-20 3217.314 2.133525
-20 3237.696 2.009404
-20 3258.206 1.887806
-20 3278.846 1.768947
-20 3299.617 1.653049
-20 3320.52 1.54034
-20 3341.555 1.431058
-20 3362.723 1.325446
-20 3384.026 1.223754
-20 3405.463 1.126244
-20 3427.036 1.03318
-20 3448.746 0.94484
-20 3470.593 0.861506
-20 3492.579 0.7834709
-20 3514.704 0.7110357
-20 3536.969 0.6445104
-20 3559.376 0.5842145
-20 3581.924 0.5304765
-20 3604.615 0.4836342
-20 3627.45 0.4438773
-20 3650.429 0.4110468
-20 3673.554 0.3849267
-20 3696.825 0.3652898
-20 3720.244 0.3518969
-20 3743.812 0.3444969
-20 3767.528 0.3428262
-20 3791.395 0.3466088
-20 3815.413 0.3555551
-20 3839.583 0.3693623
-20 3863.906 0.3877138
-20 3888.384 0.4102787
-20 3913.016 0.4367113
-20 3937.804 0.4666512
-20 3962.75 0.4997223
-20 3987.853 0.5355326
-20 4013.116 0.573674
-20 4038.539 0.6137215
-20 4064.122 0.6552329
-20 4089.868 0.6977484
-20 4115.777 0.7407901
-20 4141.85 0.7838613
-20 4168.088 0.8264464
-20 4194.492 0.8680099
-20 4221.063 0.9079964
-20 4247.803 0.9458296
-20 4274.713 0.9809123
-20 4301.792 1.012625
-20 4329.044 1.040475
-20 4356.468 1.064442
-20 4384.065 1.084611
-20 4411.838 1.101069
-20 4439.786 1.113911
-20 4467.912 1.123235
-20 4496.215 1.129146
-20 4524.698 1.131753
-20 4553.361 1.131172
-20 4582.206 1.127525
-20 4611.234 1.120938
-20 4640.446 1.111546
-20 4669.842 1.099489
-20 4699.425 1.084913
-20 4729.195 1.067973
-20 4759.154 1.048828
-20 4789.303 1.027646
-20 4819.642 1.004602
-20 4850.174 0.9798794
-20 4880.899 0.9536675
-20 4911.819 0.9261648
-20 4942.935 0.8975779
-20 4974.248 0.8681215
-20 5005.759 0.8380193
-20 5037.47 0.8075037
-20 5069.382 0.7768161
-20 5101.495 0.7462073
-20 5133.813 0.715938
-20 5166.335 0.6862783
-20 5199.063 0.6575088
-20 5231.998 0.6299203
-20 5265.142 0.6038143
-20 5298.496 0.5795032
-20 5332.061 0.5573107
-20 5365.839 0.537572
-20 5399.831 0.520634
-20 5434.038 0.5067745
-20 5468.462 0.4959479
-20 5503.104 0.4880199
-20 5537.966 0.4828496
-20 5573.048 0.4802897
-20 5608.353 0.480186
-20 5643.881 0.4823769
-20 5679.634 0.486694
-20 5715.614 0.4929613
-20 5751.821 0.5009949
-20 5788.258 0.5106032
-20 5824.926 0.5215867
-20 5861.826 0.5337373
-20 5898.96 0.5468385
-20 5936.329 0.560665
-20 5973.935 0.5749825
-20 6011.779 0.5895474
-20 6049.863 0.6041068
-20 6088.188 0.6183978
-20 6126.756 0.6321477
-20 6165.568 0.6450733
-20 6204.626 0.6568812
-20 6243.932 0.6673468
-20 6283.486 0.6764642
-20 6323.292 0.6842677
-20 6363.349 0.6907939
-20 6403.66 0.6960811
-20 6444.226 0.7001699
-20 6485.049 0.7031027
-20 6526.131 0.7049243
-20 6567.474 0.7056816
-20 6609.078 0.7054239
-20 6650.945 0.7042029
-20 6693.078 0.7020724
-20 6735.478 0.6990891
-20 6778.146 0.695312
-20 6821.085 0.6908029
-20 6864.296 0.685626
-20 6907.78 0.6798487
