mhjd     flux     flux_err     flag
====     ====     ========     ====
57009.194848 -0.000630 0.001237 0.000000
57173.314729 0.004467 0.002142 0.000000
57174.821309 0.015422 0.001555 0.000000
57175.394641 0.004315 0.002759 0.000000
57179.434066 0.003104 0.002206 0.000000
57185.203374 0.001884 0.002175 0.000000
57548.114565 0.001420 0.002305 0.000000
57555.870098 -0.001853 0.002146 0.000000
57558.121650 -0.002170 0.002679 0.000000
57560.217110 -0.004263 0.002292 0.000000
57560.951398 -0.001076 0.002920 0.000000
57604.030508 0.000045 0.002705 0.000000
57615.909918 0.004690 0.006874 0.000000
57744.686178 -0.000121 0.002447 0.000000
57780.751808 0.000021 0.002492 0.000000
57800.513223 0.002498 0.002572 0.000000
57877.057713 0.002717 0.002627 0.000000
57895.863093 0.001781 0.003587 0.000000
57916.401066 -0.001611 0.002860 0.000000
57934.737309 -0.003482 0.002618 0.000000
