mhjd     flux     flux_err     flag
====     ====     ========     ====
56687.792614 0.012781 0.017352 0.000000
56689.763929 -0.011175 0.021502 0.000000
56940.257849 0.052435 0.027322 0.000000
56944.996213 0.186385 0.037303 0.000000
56948.179985 0.128001 0.030528 0.000000
56958.448532 0.116127 0.015184 0.000000
56978.980115 0.194327 0.009508 0.000000
56983.072106 0.182024 0.010309 0.000000
56991.191930 0.248592 0.008251 0.000000
56991.997086 0.243971 0.015430 0.000000
56993.952361 0.200567 0.010570 0.000000
56996.680855 0.190709 0.009433 0.000000
56999.895537 0.221500 0.008104 0.000000
57002.082129 0.255427 0.007376 0.000000
57002.671648 0.242382 0.014264 0.000000
57003.944830 0.236340 0.010736 0.000000
57108.215543 0.363137 0.021821 0.000000
57125.184296 0.321409 0.022092 0.000000
57144.398142 0.392305 0.015894 0.000000
57184.176258 0.285202 0.017394 0.000000
57192.396845 0.221090 0.012693 0.000000
57406.689182 0.040858 0.008120 0.000000
57408.869204 0.030721 0.008632 0.000000
57500.592355 0.059206 0.013415 0.000000
