mhjd     flux     flux_err     flag
====     ====     ========     ====
56994.397276 0.049667 0.014813 0.000000
56995.894703 0.077979 0.011155 0.000000
56996.616561 0.068833 0.011573 0.000000
57004.224925 0.038956 0.025255 0.000000
57006.280469 0.073380 0.026997 0.000000
57007.341134 0.060464 0.024756 0.000000
57010.060438 0.093638 0.019021 0.000000
57013.089653 0.065690 0.015618 0.000000
57019.199027 0.097686 0.012051 0.000000
57033.705778 0.133333 0.031866 0.000000
57035.130579 0.124085 0.050113 0.000000
57038.033815 0.069221 0.037040 0.000000
57039.171168 0.128417 0.029807 0.000000
57040.229958 0.136597 0.071529 0.000000
57042.881058 0.118500 0.015617 0.000000
57047.273859 0.192258 0.018364 0.000000
57049.927753 0.150532 0.021182 0.000000
57058.014159 0.249337 0.017653 0.000000
57062.525662 0.157242 0.022002 0.000000
57075.675257 0.229095 0.021992 0.000000
57089.718772 0.205565 0.017204 0.000000
57103.714090 0.223852 0.019268 0.000000
57117.590062 0.172899 0.025235 0.000000
57131.468683 0.204851 0.018277 0.000000
57145.414081 0.201826 0.027224 0.000000
57162.382552 0.226171 0.025969 0.000000
57201.498425 0.196011 0.036253 0.000000
57229.532105 0.218378 0.032002 0.000000
57237.286482 0.161666 0.025157 0.000000
57339.152970 0.053842 0.031897 0.000000
57354.263709 0.082477 0.023619 0.000000
57380.371759 0.045798 0.018474 0.000000
57415.440185 0.076914 0.018787 0.000000
57439.542211 0.094154 0.019946 0.000000
57443.909335 0.048456 0.018132 0.000000
57457.902401 0.033144 0.020540 0.000000
57472.355220 0.053516 0.018473 0.000000
57485.857930 0.033646 0.023242 0.000000
57506.588009 0.048992 0.021805 0.000000
57520.855292 0.038453 0.024527 0.000000
57534.595710 0.063481 0.019578 0.000000
57537.910849 0.057001 0.010985 0.000000
57540.511679 0.005918 0.018782 0.000000
57545.343939 0.002511 0.035376 0.000000
57547.597399 0.035055 0.027247 0.000000
57549.792450 0.026970 0.018184 0.000000
57550.383919 0.018209 0.045630 0.000000
57551.637595 0.013604 0.026311 0.000000
57554.420697 -0.001004 0.019609 0.000000
57558.393597 0.053833 0.028165 0.000000
57560.381189 0.030084 0.030742 0.000000
57562.325006 0.022598 0.022983 0.000000
57563.368499 0.047163 0.025485 0.000000
57564.990955 0.039857 0.029560 0.000000
57567.041460 0.021018 0.024345 0.000000
57569.227529 0.021356 0.028699 0.000000
57570.822271 0.015400 0.028194 0.000000
57579.531448 0.055783 0.039907 0.000000
57582.577885 0.048270 0.036076 0.000000
57586.553441 0.051616 0.036019 0.000000
57591.043326 0.039633 0.032850 0.000000
57593.507362 0.029453 0.031500 0.000000
57596.424045 0.041593 0.033234 0.000000
57599.338331 0.024324 0.029028 0.000000
57602.518619 0.016601 0.033014 0.000000
57605.363274 0.052883 0.026229 0.000000
57704.525695 -0.007594 0.033039 0.000000
57734.140531 0.013477 0.015363 0.000000
57740.365075 0.007349 0.023500 0.000000
57770.229519 0.026342 0.025136 0.000000
