mhjd     flux     flux_err     flag
====     ====     ========     ====
57017.911060 0.000520 0.003646 0.000000
57182.210706 0.000189 0.004780 0.000000
57183.499322 0.000183 0.003446 0.000000
57184.250413 0.009938 0.005992 0.000000
57188.284131 0.000734 0.005505 0.000000
57194.059682 -0.005709 0.005520 0.000000
57556.971250 -0.004703 0.005921 0.000000
57564.726983 -0.002436 0.005281 0.000000
57566.980855 -0.010282 0.006508 0.000000
57569.157580 -0.003610 0.005834 0.000000
57569.809708 -0.007211 0.007717 0.000000
57612.889550 -0.002328 0.006514 0.000000
57624.761639 -0.003438 0.009564 0.000000
57753.549568 -0.005763 0.005971 0.000000
57789.612841 -0.001444 0.010185 0.000000
57809.369557 0.003539 0.009783 0.000000
57885.915872 -0.008720 0.007097 0.000000
57904.720136 -0.010612 0.006001 0.000000
57925.258059 -0.004965 0.006692 0.000000
57943.596214 -0.002730 0.006801 0.000000
