mhjd     flux     flux_err     flag
====     ====     ========     ====
56574.278307 -0.026857 0.002956 0.000000
56967.028735 0.467534 0.035441 0.000000
56969.086392 0.419582 0.031267 0.000000
56970.147449 0.349296 0.031564 0.000000
56972.866260 0.426181 0.034553 0.000000
56975.971280 0.445841 0.025206 0.000000
56978.999758 0.375131 0.019067 0.000000
56983.116356 0.439918 0.016201 0.000000
56988.004333 0.428944 0.019469 0.000000
56991.444534 0.412197 0.013307 0.000000
56992.109650 0.448275 0.019258 0.000000
56993.935032 0.389858 0.012284 0.000000
56995.169837 0.491926 0.038724 0.000000
56996.734301 0.412750 0.012019 0.000000
56999.916154 0.435404 0.018451 0.000000
57002.077206 0.507708 0.013017 0.000000
57002.719848 0.521737 0.053747 0.000000
57003.948202 0.474173 0.018037 0.000000
57010.079699 0.523433 0.048174 0.000000
57012.738528 0.465550 0.083459 0.000000
57020.822367 0.536998 0.060181 0.000000
57025.332647 0.532000 0.049514 0.000000
57038.522140 0.537790 0.060510 0.000000
57052.526495 0.605907 0.041915 0.000000
57066.529367 0.670376 0.035993 0.000000
57080.426298 0.629547 0.045176 0.000000
57094.345277 0.602715 0.033631 0.000000
57108.225070 0.636522 0.053022 0.000000
57125.194423 0.784454 0.045374 0.000000
57144.413721 0.723348 0.028767 0.000000
57164.305510 0.724842 0.035113 0.000000
57184.221164 0.545609 0.045481 0.000000
57192.338548 0.554838 0.027741 0.000000
57200.106664 0.568623 0.042218 0.000000
57301.958193 0.202044 0.045102 0.000000
57317.069914 0.204552 0.035767 0.000000
57343.178454 0.189093 0.031146 0.000000
57378.278689 0.138283 0.038253 0.000000
57402.346050 0.137426 0.028844 0.000000
57408.859369 0.155018 0.027262 0.000000
57420.717508 0.130306 0.037137 0.000000
57435.210474 0.109737 0.032774 0.000000
57448.663398 0.110220 0.039782 0.000000
57469.421120 0.118964 0.033139 0.000000
57483.692856 0.112474 0.032722 0.000000
57497.415884 0.121508 0.031730 0.000000
57500.662462 0.124781 0.022461 0.000000
57503.317720 0.090092 0.025021 0.000000
57517.258028 0.114631 0.028811 0.000000
57521.233802 0.190563 0.026987 0.000000
57523.217590 0.148453 0.035963 0.000000
57525.163841 0.160111 0.029942 0.000000
57526.222362 0.149330 0.034374 0.000000
57527.826105 0.159784 0.029736 0.000000
57529.900511 0.161738 0.029766 0.000000
57532.071799 0.166180 0.033272 0.000000
57533.647251 0.178454 0.031547 0.000000
57542.338532 0.132699 0.039647 0.000000
57545.385132 0.140874 0.035909 0.000000
57549.358860 0.111850 0.036485 0.000000
57553.858127 0.150824 0.026155 0.000000
57559.236559 0.159352 0.039552 0.000000
57562.182052 0.139317 0.025403 0.000000
57565.323343 0.149644 0.041530 0.000000
57667.331602 0.091898 0.029799 0.000000
57703.183210 0.066785 0.026930 0.000000
