mhjd     flux     flux_err     flag
====     ====     ========     ====
57013.748427 0.243927 0.015410 0.000000
57015.238404 0.258597 0.010412 0.000000
57015.972154 0.268489 0.012653 0.000000
57023.590185 0.321765 0.026253 0.000000
57025.647013 0.301066 0.027480 0.000000
57026.707826 0.309542 0.025694 0.000000
57029.426815 0.276856 0.023136 0.000000
57032.488724 0.310979 0.017022 0.000000
57038.564977 0.322883 0.011622 0.000000
57053.001722 0.409216 0.029828 0.000000
57054.487602 0.401539 0.039906 0.000000
57057.399672 0.366143 0.033838 0.000000
57058.551100 0.369778 0.029116 0.000000
57059.595156 0.333711 0.033693 0.000000
57062.233454 0.397015 0.018489 0.000000
57066.640530 0.492790 0.024294 0.000000
57069.293780 0.569493 0.026509 0.000000
57077.380494 0.527246 0.021098 0.000000
57081.891602 0.548118 0.023869 0.000000
57095.037663 0.623220 0.024747 0.000000
57109.085437 0.592719 0.019402 0.000000
57123.080000 0.632833 0.021548 0.000000
57136.939328 0.661724 0.032676 0.000000
57150.830006 0.589294 0.022551 0.000000
57164.780183 0.661083 0.032450 0.000000
57181.748373 0.625655 0.030713 0.000000
57220.864134 0.524957 0.036936 0.000000
57248.898332 0.459829 0.022534 0.000000
57256.653293 0.441012 0.028357 0.000000
57358.517236 0.089487 0.028773 0.000000
57373.630704 0.109547 0.022163 0.000000
57399.737339 0.126854 0.019150 0.000000
57434.807000 0.113483 0.016645 0.000000
57458.908560 0.127398 0.025833 0.000000
57463.284840 0.117608 0.018654 0.000000
57477.269492 0.109990 0.020950 0.000000
57491.720987 0.090836 0.020128 0.000000
57505.222273 0.093899 0.022811 0.000000
57525.953591 0.103808 0.021681 0.000000
57540.221234 0.052076 0.021440 0.000000
57553.965134 0.038600 0.023835 0.000000
57557.271062 0.052972 0.011245 0.000000
57559.877638 0.044950 0.022373 0.000000
57564.710453 0.104972 0.029314 0.000000
57566.963182 0.042028 0.022998 0.000000
57569.144129 0.049538 0.019877 0.000000
57569.749975 0.093581 0.037355 0.000000
57571.003867 0.087373 0.030550 0.000000
57573.788336 0.101155 0.018925 0.000000
57577.760007 0.024511 0.025166 0.000000
57579.748305 0.031898 0.023951 0.000000
57581.691099 0.073024 0.019575 0.000000
57582.732945 0.084755 0.015781 0.000000
57584.357355 0.077311 0.020992 0.000000
57586.407978 0.046165 0.024021 0.000000
57588.596012 0.067096 0.019954 0.000000
57590.181641 0.060290 0.022323 0.000000
57598.896103 0.051658 0.023130 0.000000
57601.944973 0.072388 0.029957 0.000000
57605.917811 0.023224 0.022879 0.000000
57610.408693 0.038880 0.025573 0.000000
57612.872458 0.045205 0.019590 0.000000
57615.788030 0.044897 0.018835 0.000000
57618.706438 0.073617 0.020398 0.000000
57621.881804 0.071068 0.024902 0.000000
57624.729385 0.062079 0.021187 0.000000
57723.890804 0.007075 0.029967 0.000000
57753.506502 0.028394 0.015832 0.000000
57759.727800 0.037555 0.033545 0.000000
57789.595893 0.028192 0.022944 0.000000
