mhjd     flux     flux_err     flag
====     ====     ========     ====
56611.487742 -0.053347 0.002174 0.000000
57004.238427 0.110109 0.030631 0.000000
57006.294232 0.065332 0.032350 0.000000
57007.356011 0.074661 0.028683 0.000000
57010.076301 0.161455 0.041397 0.000000
57013.154460 0.141047 0.030984 0.000000
57016.230883 0.081811 0.017745 0.000000
57020.293144 0.084775 0.016928 0.000000
57025.242609 0.138202 0.014326 0.000000
57028.499550 0.118701 0.015042 0.000000
57029.287180 0.094681 0.015625 0.000000
57031.100100 0.103088 0.011162 0.000000
57032.255505 0.068202 0.040479 0.000000
57033.900888 0.101577 0.011890 0.000000
57034.265544 0.097392 0.052363 0.000000
57037.108797 0.123219 0.017644 0.000000
57039.069523 0.156980 0.013299 0.000000
57039.909450 0.141712 0.028931 0.000000
57041.152039 0.140701 0.018624 0.000000
57047.288293 0.140001 0.028596 0.000000
57049.942185 0.197891 0.036602 0.000000
57058.031572 0.149710 0.025831 0.000000
57062.541735 0.173126 0.038424 0.000000
57075.724441 0.222974 0.033477 0.000000
57089.734957 0.199461 0.027782 0.000000
57103.747061 0.204098 0.035480 0.000000
57117.636565 0.244249 0.039045 0.000000
57131.553399 0.198322 0.034051 0.000000
57145.434096 0.265495 0.033850 0.000000
57162.403482 0.236879 0.037170 0.000000
57181.622648 0.277542 0.039707 0.000000
57201.513982 0.186441 0.038127 0.000000
57221.426096 0.209171 0.039744 0.000000
57229.547262 0.180820 0.043386 0.000000
57237.342509 0.234430 0.029081 0.000000
57339.167880 0.050694 0.033928 0.000000
57354.281354 0.047545 0.030706 0.000000
57380.388727 0.031661 0.027731 0.000000
57415.491899 0.123408 0.026772 0.000000
57439.558220 0.071420 0.028230 0.000000
57446.073190 0.061616 0.025950 0.000000
57457.928272 -0.027375 0.024563 0.000000
57472.421178 0.017530 0.030343 0.000000
57485.870156 -0.003711 0.031037 0.000000
57506.635502 -0.023613 0.030481 0.000000
57520.901568 0.015617 0.028453 0.000000
57534.627447 0.042704 0.022856 0.000000
57537.870727 0.007803 0.022756 0.000000
57540.525320 0.009702 0.025441 0.000000
57554.463480 0.013590 0.029573 0.000000
57558.447815 0.070320 0.038918 0.000000
57560.430945 0.112855 0.040847 0.000000
57562.372792 0.026680 0.033159 0.000000
57563.433319 -0.026355 0.035385 0.000000
57565.035251 0.034932 0.039109 0.000000
57567.102845 0.017989 0.032123 0.000000
57569.277178 0.013119 0.033251 0.000000
57570.855102 0.052840 0.040797 0.000000
57579.546338 0.022269 0.033437 0.000000
57582.594130 0.066332 0.040864 0.000000
57586.567324 0.104211 0.040833 0.000000
57591.066679 -0.008639 0.043463 0.000000
57596.451671 0.038628 0.041809 0.000000
57599.389360 0.001961 0.033245 0.000000
57602.531360 0.030344 0.034166 0.000000
57704.542416 0.010850 0.032212 0.000000
57740.399627 0.015503 0.023164 0.000000
