mhjd     flux     flux_err     flag
====     ====     ========     ====
57013.748427 0.230894 0.015410 0.000000
57015.238404 0.246494 0.010412 0.000000
57015.972154 0.225723 0.012653 0.000000
57023.590185 0.333960 0.026253 0.000000
57025.647013 0.316175 0.027480 0.000000
57026.707826 0.341613 0.025694 0.000000
57029.426815 0.286181 0.023136 0.000000
57032.488724 0.331943 0.017022 0.000000
57038.564977 0.329453 0.011622 0.000000
57053.001722 0.420114 0.029828 0.000000
57054.487602 0.421168 0.039906 0.000000
57057.399672 0.369309 0.033838 0.000000
57058.551100 0.389864 0.029116 0.000000
57059.595156 0.364362 0.033693 0.000000
57062.245944 0.413743 0.015730 0.000000
57066.640530 0.552416 0.024294 0.000000
57069.293780 0.611733 0.026509 0.000000
57077.380494 0.565936 0.021098 0.000000
57081.891602 0.593486 0.023869 0.000000
57095.037663 0.658943 0.024747 0.000000
57109.085437 0.618076 0.019402 0.000000
57123.080000 0.665052 0.021548 0.000000
57136.971796 0.514370 0.030096 0.000000
57150.855114 0.399025 0.027816 0.000000
57164.780183 0.715879 0.032450 0.000000
57181.748373 0.636904 0.030713 0.000000
57220.864134 0.578529 0.036936 0.000000
57248.898332 0.545718 0.022534 0.000000
57256.653293 0.498076 0.028357 0.000000
57358.517236 0.095611 0.028773 0.000000
57373.630704 0.116014 0.022163 0.000000
57399.737339 0.128616 0.019150 0.000000
57434.807000 0.134966 0.016645 0.000000
57458.908560 0.145469 0.025833 0.000000
57463.284840 0.135180 0.018654 0.000000
57477.269492 0.117121 0.020950 0.000000
57491.720987 0.096237 0.020128 0.000000
57505.222273 0.107060 0.022811 0.000000
57525.953591 0.117724 0.021681 0.000000
57540.221234 0.058058 0.021440 0.000000
57553.965134 0.041798 0.023835 0.000000
57557.271062 0.057895 0.011245 0.000000
57559.877638 0.048899 0.022373 0.000000
57564.710453 0.115677 0.029314 0.000000
57566.963182 0.046389 0.022998 0.000000
57569.144129 0.055684 0.019877 0.000000
57569.749975 0.114957 0.037355 0.000000
57571.003867 0.087885 0.030550 0.000000
57573.788336 0.101171 0.018925 0.000000
57577.760007 0.030886 0.025166 0.000000
57579.748305 0.036442 0.023951 0.000000
57581.691099 0.086164 0.019575 0.000000
57582.732945 0.093403 0.015781 0.000000
57584.357355 0.086655 0.020992 0.000000
57586.407978 0.050088 0.024021 0.000000
57588.596012 0.077866 0.019954 0.000000
57590.181641 0.072383 0.022323 0.000000
57598.896103 0.056480 0.023130 0.000000
57601.944973 0.086794 0.029957 0.000000
57605.917811 0.026107 0.022879 0.000000
57610.408693 0.048931 0.025573 0.000000
57612.872458 0.049465 0.019590 0.000000
57615.788030 0.045863 0.018835 0.000000
57618.706438 0.102197 0.020398 0.000000
57621.881804 0.077984 0.024902 0.000000
57624.729385 0.090065 0.021187 0.000000
57723.890804 0.007484 0.029967 0.000000
57753.506502 0.029957 0.015832 0.000000
57759.731546 0.060121 0.024161 0.000000
57789.595893 0.038072 0.022944 0.000000
